latitude,longitude,building_type,disaster_type,time_since_disaster,sensor_temp,sensor_smoke,motion_detected,survivor_zone
19.583964699848835,112.39761084503107,2,4,59,56.535614357723496,9.963403981990519,1,1
49.3033685375325,108.76267137216828,2,3,48,45.230417506848994,7.875817231303454,0,1
43.166661998850365,86.63100704730735,3,4,57,54.04438967278053,3.0443153478510876,1,1
45.630842118066575,72.65501949010124,4,1,60,56.2403815689586,6.818376906552058,1,1
40.09646924565979,78.61275310111967,3,4,9,33.06456778654285,0.7215214140006598,0,1
24.813388709368258,79.58876460692315,1,1,50,50.1109373596966,2.719677270585621,1,1
25.960195757292738,82.21017220843285,1,2,4,38.552117606523154,6.227262394097081,0,2
36.52890723931806,112.39131527948155,2,4,63,66.3668455443516,9.996435305249298,0,1
34.72332323696978,90.22452868030312,4,1,57,38.702758208853936,9.277474876876253,1,1
32.43538542994406,63.99718769419426,1,4,34,40.3765867679379,3.492053873748512,0,1
40.15259575248916,84.76871085016654,3,3,40,51.33902239036944,6.7645657643598875,1,1
32.87187642779023,94.53266101806611,1,4,33,11.909403950844984,2.1455890790518026,0,2
24.993139694594284,67.04938423330361,1,1,52,12.416739768640538,4.106556914657546,0,1
18.799481452298586,66.45094189053034,1,2,39,25.790357583262804,0.830801931706342,1,2
38.56243152906334,66.8702910758376,3,4,18,58.04067042133723,1.2015185018735353,0,1
49.00076755107163,112.86886017909526,1,1,54,18.823718471410483,0.2218854590123287,1,1
17.163504520958305,105.69252840298122,3,2,12,60.90076956459717,3.2538577342102837,1,1
27.8979606737416,66.12465999389019,3,2,63,56.099106036310815,0.49555983370739076,1,1
39.85246162243567,87.6784833573322,3,3,60,17.304388798582366,4.617808183300949,1,1
38.30540730168468,60.40361527251603,2,3,8,32.13337766289165,4.5830139235568055,0,2
42.5060156620709,116.20060968049322,4,2,27,56.23661096414694,3.398172909376349,0,1
42.09851886875445,117.11651181241729,1,2,15,69.02579745889516,1.068058263228857,1,2
17.819223936236455,68.0009348381132,1,3,34,63.73409375200421,7.980602464222328,0,1
38.16109260053656,116.89820375254969,3,1,46,49.8692967840081,3.18290017838204,0,1
46.15722210208438,92.0648443667857,1,4,53,46.61083636758685,6.5979967080841275,0,1
49.3136739259197,90.82220426080009,3,1,65,25.224806431251437,8.657765515237383,0,1
16.764465628291433,84.81262825837752,4,3,29,37.65199341071404,7.161426906120124,0,1
48.8102781384886,81.66961790276119,1,3,7,53.02322507132919,6.818590065945955,1,2
14.48033353412885,65.6183211207657,3,1,34,22.694082091775954,9.880710045863623,1,1
13.164764325336087,60.554816568212736,2,1,45,11.904298962729463,1.7246464527601468,1,1
43.40272527838748,88.27844557932704,2,3,69,17.372059043628788,4.128690331033241,0,1
36.71490338557856,103.9184805108431,4,2,30,70.51444575392111,7.621249084802908,0,1
14.468792874836156,72.41906806138591,1,4,67,65.30418132735923,8.280019214442014,0,1
20.68697431249625,72.80184934431283,2,3,20,65.87356739918064,7.701049224791588,0,1
13.398902595303813,65.04784302032785,4,2,33,30.76305848965064,8.064813041675915,1,1
30.33559828639961,108.69420715447353,1,3,61,49.57475732514711,7.398809097020598,1,1
10.284947708338418,93.44611692059236,4,3,25,43.981524286786204,1.5786212077502981,1,1
48.08760039665387,91.78592341709778,1,3,23,79.40036710555465,1.5567825050611084,0,1
33.459156518705456,101.95695904800444,2,1,16,28.608350960766977,9.716792730016778,1,1
33.498614183110924,73.21471356469702,3,1,18,63.22258310264969,3.7863292955537653,1,1
31.660893814410905,83.33902552900085,3,2,42,20.93098460720759,0.5605105358270135,1,1
38.26276484563462,77.97483160370399,2,4,34,11.462843574663653,1.174876282383539,1,2
11.019196712846625,73.36246759983439,3,4,3,55.00442923342956,9.129761222876194,1,1
19.74844865770863,95.88593737378172,1,4,1,53.69936460795686,2.776890873547453,1,2
38.75940525161799,88.48909823335767,2,1,50,11.845439862651265,8.149623552296127,1,1
14.576414635872998,104.49054074213535,4,1,33,32.437484101967854,3.809211986806117,0,1
42.77685096011247,91.33414025043336,1,4,5,55.35572731430743,6.539792095965707,1,2
36.44889868961762,77.84853866221712,3,3,60,29.742295350256505,0.7608972080074117,0,1
36.77177065465207,70.73726740862716,3,2,32,14.687779747462109,8.558315574920952,0,1
41.81649139991255,72.67301044589969,1,2,33,67.5208885251111,3.00340201962922,1,1
47.29781338434564,81.43029287369464,2,4,33,39.640812412290856,6.310016957095521,0,1
11.891310487568099,82.35186514321327,2,4,11,21.27444420225726,7.663689873247037,1,2
14.3530521835204,66.19909260133336,1,4,30,60.29770638240882,2.643395940111095,1,1
24.093388249260105,108.95510828892719,4,4,22,22.097369944981114,5.1859149437771,1,1
42.35072229402333,105.51826790970506,1,1,52,57.74392308155825,3.3998823409046217,1,1
49.27923037174955,107.05558314458688,2,4,40,21.455389693054947,2.46613698324866,0,1
12.746905942109823,67.88647134649246,3,3,41,21.446692880029758,5.838122724864784,1,1
28.9340597520609,80.4342610801556,4,1,7,34.88383005024342,7.7121219467305515,0,1
37.81838174263023,94.02251994313006,1,3,69,33.15315859518445,2.5561508845342438,0,1
48.77846086329674,109.69574754831032,1,4,63,53.10938340279478,0.08229014761138687,1,1
41.996333647706905,114.51974215482275,3,2,3,75.86346140229787,0.26967106077791847,0,1
43.71684883667786,72.5705825849165,4,3,2,62.07482061773368,9.486279247646099,1,1
32.54572940946474,106.62857791817805,2,1,15,70.42210638578283,9.084594796855125,0,1
32.81651741736299,91.0146462894403,3,2,30,64.80746528273139,0.887322550769396,0,1
42.7455845007953,60.51097220362355,1,4,14,14.266104824092448,0.7883396651199859,0,2
46.66248457904456,115.41531134893741,1,2,9,76.9225178039879,2.2554640214941624,0,1
42.74264591473457,74.29669530247322,2,1,1,38.96080500583492,6.776945575199464,0,1
24.631574849630486,87.57678681646772,1,3,70,21.682579249886295,0.21246161089542914,1,1
33.1383068797067,116.06106515947909,2,4,28,34.06251033290544,1.6402436716708046,0,1
11.16643744184831,111.51199485172361,1,3,65,66.6356900843004,7.279918275849273,0,1
28.91944308067196,116.88860479062294,3,2,55,54.04381920202378,0.9495922840808391,1,1
11.50365545030905,85.15307021795172,2,3,1,19.265438638376086,9.121629877374412,1,2
12.338144978271428,92.61852030967384,3,3,2,51.099167306562975,8.698961871347262,0,1
25.625437328893206,90.39145171186223,1,2,32,49.8770167319439,3.894548847451892,0,1
39.864737737734785,79.69461532311392,4,1,23,78.64038469223296,5.035289355386747,1,1
47.4819395977661,70.90410043916526,1,2,38,48.822825153412715,3.8132559467571725,0,1
40.707377351916065,73.6433475442334,4,2,61,34.180505622317185,8.917697688075632,1,1
37.17744258587206,71.7958832005522,1,1,70,30.664186815235777,6.0871019030269755,0,1
33.65593163907836,74.8388074782707,3,1,22,46.011183236240726,5.17234189603471,1,1
10.903721084384848,104.48906479423384,2,4,54,63.24565859781077,3.3106271907246096,1,1
17.917185573144696,84.50848142632768,4,3,25,11.32547202746273,4.524435239147034,1,1
39.62401319271805,92.49736939964241,4,3,39,55.367734383230875,8.699330610465129,1,1
47.71425488100446,114.62607933991521,1,2,32,46.24327044044909,8.674383485139323,1,2
31.046398830888595,74.29252443760402,2,3,68,31.44099694019895,6.339467874827701,1,1
16.057502706809306,81.88453174837255,1,4,56,79.88386740199743,3.0530777324827554,0,1
48.671568236071494,109.27118813301401,4,3,49,59.84893978792754,1.9422579380109106,1,1
41.54983351106996,101.9162125149534,4,3,58,57.80777000378201,7.976658049908936,1,1
36.2874338455439,105.10177712756885,2,1,38,74.19779609542665,2.9254521957280866,0,1
39.60230716603311,112.64616693793192,4,3,61,75.40107292125602,3.0384395657123084,1,1
15.472899826158226,75.90859280686905,4,1,65,60.71885133971308,8.32442342019731,1,1
18.042916042212582,63.032350740070015,3,3,51,44.76847698597974,0.4797356089514859,1,1
18.45588826640187,94.29792822064806,3,1,60,69.85272805227768,5.3619177362392065,0,1
47.96394798040212,68.4486341792012,4,3,65,66.55720562707845,2.475130694646772,0,1
29.214671936655733,115.03301488217863,1,2,62,15.705148582309683,1.476861839078557,0,1
45.53737673466646,78.8336137674651,3,3,16,19.648873455013707,4.822392527071103,1,2
42.016799004311686,73.38499183740092,4,2,3,45.3407719469482,1.3588532120379082,0,1
46.33508049386566,70.54858944508236,1,3,33,34.0105108908195,9.506828894566521,0,2
11.913488566963863,111.47924760685477,2,3,60,69.3295541044815,6.431907486353344,0,1
46.477970618023186,90.48769649326505,1,3,3,50.10140882072812,0.1603753065323854,0,2
30.309169660382697,79.03259156648252,2,4,37,39.29320604612633,4.154814632720283,0,1
21.15997894417578,105.27894665386064,1,1,68,64.8834957121791,0.18448892938053185,0,1
47.90724116252759,91.442894100838,4,4,25,65.76901418168369,5.8508569841327525,1,1
16.276678550590926,112.03614314833301,2,3,13,60.28788344237753,9.054481877849765,1,2
49.31971121603823,84.12732362569918,1,1,51,51.138786210885954,8.371288112840755,1,1
11.08071885725523,75.36799138498631,3,1,70,27.62303691950819,8.133639028634322,1,1
27.682196287321222,104.47872758019463,4,3,70,18.14618538696189,6.277449849516844,1,1
12.547563167165507,113.84891950729025,3,3,56,77.344462498139,7.870368720660016,0,1
46.55518745682015,87.5090258151581,2,3,64,67.17236657668151,8.488375810966973,0,1
31.7459549246082,85.016464371665,2,3,18,77.0466200491309,3.1638666474135704,0,1
19.432247334258477,108.69350889976863,2,4,65,52.25683178084495,1.7585604837297408,0,1
21.0195753555994,62.151392165585776,3,3,7,63.241268556506434,3.050644342587222,0,1
23.772493001761674,104.88498858903719,4,1,7,23.412214222029977,7.7396508868287235,1,1
49.35332378508626,107.10625716812197,3,2,11,55.19481452865031,4.196775426550282,0,1
19.412765819878672,116.28200383967689,4,3,66,36.29902492559377,0.6678372775510888,0,1
30.110662206447824,108.86787716560318,4,1,67,21.64830387276649,7.2793196344283455,0,1
10.227010140437622,78.5857641008901,4,2,56,15.76890559950101,0.1371804128624754,1,1
33.88406910888539,115.54516625359386,4,4,18,61.024884306954604,1.2257265753044078,1,1
29.097203994178106,95.91091846488618,1,3,68,45.54116484103982,7.288967466641414,0,1
45.18585360097704,103.26245029435549,3,1,69,66.45573569926898,5.454256330164381,0,1
14.66239311648524,95.03129289644775,1,4,43,27.24002496070247,0.2798937065999263,0,1
18.218127504637014,105.4874210538039,4,4,61,46.6382424111951,1.9170621513925301,1,1
42.206198401499265,92.72250243820363,1,3,12,77.2394984970017,4.928868900960202,1,2
49.288282713103115,112.56765152845725,1,2,5,58.82575320547551,6.726705265133038,1,2
36.02818743723559,95.97391771951618,1,1,63,18.434242230212504,4.390539195594466,1,1
45.48799875998769,87.3382249668172,4,2,50,30.55232954589863,3.006625234902235,0,1
30.864322838837598,73.7073343282305,2,3,3,17.835363119734616,4.5592309921895176,1,2
49.332141910113904,119.24311234858622,2,2,33,66.04456838577354,2.395806372706991,0,1
18.158626054053208,74.25072000209356,4,3,32,55.0771555679153,1.3080496245660023,1,1
31.594410504079917,104.44532792739784,1,1,55,36.79644844962488,8.544344457752498,0,1
41.57380170198314,94.21123413663298,3,1,34,51.48302278086272,0.8479135816690753,1,1
27.755901618425472,119.48892659347496,4,3,60,17.29338566626309,9.013735473629849,1,1
16.82281471850755,103.60557244828385,1,3,58,17.933714231650388,5.403750094507776,0,1
21.80685803166169,61.73170724296172,4,3,11,46.531058084086084,7.944208835948846,1,1
31.449747799390394,119.66043222789665,3,4,29,32.300339056753906,4.579239222688916,1,1
42.90271651633005,114.1159590603392,2,3,34,53.690769757551635,3.706220971717371,1,1
24.050473716930945,110.32378505545913,1,2,33,41.99095841677555,9.11822179185374,0,1
12.410250606935644,60.58559729752675,3,4,17,48.21516379766223,8.610596503751957,1,1
45.54556644838206,99.06369486204085,2,3,20,63.29884262398234,1.0255007391411364,0,1
33.23050521202987,68.76853925879806,3,4,27,31.066932050210614,9.050590650076803,0,1
47.32091171581931,108.503574095663,4,1,3,46.288675109332786,9.204436799711091,0,1
21.305833208472272,87.27077916673308,2,3,20,64.49365749001623,0.23683273482811407,1,1
35.457147350862705,115.01432873606277,3,4,63,72.74599620346407,1.8824343767953289,1,1
30.027748030432782,94.55092346255347,2,3,10,48.53944236471248,2.0282641417878597,1,2
24.87511911178604,106.53915741334939,4,2,25,18.789400169613643,8.802161170511432,1,1
49.08375958349811,114.52912874741043,4,2,37,70.26988215183539,6.408438704012818,1,1
22.92814522485555,94.76800426300656,3,3,37,70.23696096428701,9.45246884555735,1,1
34.60175350788725,92.35819840572209,2,1,61,11.761291865812824,5.939232207756991,0,1
20.146044914169657,110.99712289190148,2,1,27,50.52218085981426,3.7862023095490303,0,1
12.553260538827091,78.64730768523404,4,4,23,77.37961205016448,5.427623926697651,1,1
26.662517847245088,91.87751883290011,4,1,9,24.018987051524594,8.031991182642393,0,1
37.88723919841632,70.80063343094196,1,1,35,54.90070835876345,3.767907173751104,1,1
11.270990876970579,105.79599384689861,4,2,62,60.77828365157931,3.158473751332689,0,1
21.3095239812955,76.52785451970205,4,4,41,21.828241133772075,0.3414035308233554,0,1
10.433980149635538,98.1771943410625,1,4,20,53.5646707229604,8.27940448399399,0,1
16.836010369940873,114.09813528786134,4,4,57,10.396332341825739,1.2927790516800874,1,1
16.48075490857933,63.17389087039375,2,3,70,32.64561434710685,8.105986957977509,1,1
28.777619321940445,105.53729288816149,2,2,61,51.7352895300063,0.7361013319199505,1,1
48.0923730021076,95.25162401849678,2,1,48,62.52849578323395,8.06026344576826,1,1
11.530494163948237,119.19881478578387,2,2,43,76.47360639296392,0.6137787204916612,0,1
41.853224680824965,97.36949845398627,1,1,20,42.50517931815061,2.8593897453382002,0,1
38.73101040121725,78.51902767976925,2,4,21,53.08447943388682,7.951468961841604,1,1
27.133345440763087,100.45433360234246,4,3,71,31.040628015922273,0.1453838915321104,0,1
44.99151556969255,100.8694743650507,3,1,37,78.26336370254678,4.04203026710136,1,1
42.00985057551677,110.08983973931629,1,2,6,28.079441918782493,7.5229346836894075,0,2
19.987830414060323,105.59665488345202,3,3,67,42.88160862038598,4.9976069663369085,0,1
46.81157371510774,108.4706176896795,1,3,38,54.189883047963335,6.1467347061954865,0,1
12.275578568805901,60.783726064161684,2,1,50,38.268352489020316,6.0934809819934,0,1
35.3454050362637,103.24989390705251,4,3,36,58.497508557761506,9.639328649344062,1,1
22.359065412119918,95.96419793344248,2,4,30,45.06388523522954,8.385380660911041,1,1
24.58881119561549,92.02322550263543,3,4,34,25.81281468166396,7.955345324576037,1,1
15.469571782154205,77.23308289973664,2,3,19,63.25148440526146,8.87550386438222,0,1
26.545610780613313,78.38456581496786,4,4,45,49.509043942241874,3.728146166722782,0,1
36.06650133302249,106.77451807380086,3,3,52,35.15661333311173,5.962530931694906,0,1
36.13290422978872,74.64630253280347,4,4,15,73.56692240464804,0.7008054168751932,0,1
46.973923166656576,73.0940466067778,3,2,68,25.568983070341936,5.408041885542084,0,1
22.498831161549102,74.13166776754021,3,1,38,16.09887585532062,7.026951543982296,1,1
14.135525665548041,60.38935688075127,4,3,7,53.040555787298594,6.966868610528222,1,1
14.659071429502637,69.4985428804923,3,3,19,34.71457074934785,5.335655555572312,1,2
38.58906002212446,101.97888011011239,3,1,71,45.24265880539906,9.76036661474315,1,1
37.15265372898162,76.69195553813648,2,3,68,43.617265903284995,9.572038511998567,0,1
38.24948560062287,89.56819092992836,3,1,12,52.971346818728776,4.087389626885768,0,1
42.381372568910734,113.35420625247222,2,1,52,65.12249848423102,9.862025356920553,0,1
13.649561812027455,76.18939189362317,3,2,43,27.36058255628722,5.839327893842807,0,1
47.08129054677154,118.10041566490425,1,4,12,16.310538719848523,3.4295808314666254,0,2
45.235756915053486,95.39101019392481,3,4,45,44.229316723368896,4.466089020871914,1,1
44.15693018165196,97.70827953265331,1,1,59,21.093041805455094,3.3877100378578184,1,1
15.0041723136327,90.22251226609569,4,4,47,60.79269884005242,1.1227846774045835,1,1
41.315524481960864,105.57210900844021,4,1,12,70.55764163700547,9.31109585535297,0,1
14.136485659587489,65.44474412567064,3,4,8,76.94677420890785,8.126318985426858,1,1
29.8261016811926,106.9721198993769,1,1,23,21.60360182853575,4.447717175203138,1,2
29.495207391228632,80.93496094884031,3,3,20,79.12623235056519,0.5537224796211038,1,1
18.997258071892315,69.3563976743209,2,3,31,52.22923848237472,9.874696785493008,1,1
45.37244237946092,67.05527763116004,4,2,53,60.41702428701609,0.18758886785940287,1,1
44.52285704830818,93.16734542264868,1,2,69,60.420986263670976,5.021228982055192,1,1
17.340430669152646,90.06924234599038,3,1,22,33.3534573309142,7.594348810141486,1,1
10.560156740025196,67.808153055043,3,2,59,19.521772486290253,1.241181011800394,0,1
30.02215688907594,66.76507968617219,4,3,55,11.609036415403082,8.502141330146474,0,1
22.87993320471446,108.21775045819516,4,3,9,17.10748803873597,0.5591056987730958,1,2
47.977512745953746,108.1087716474942,1,1,8,47.5818732986433,6.848791483278028,1,2
47.73391186074217,81.9564527644211,2,2,35,23.438687881094566,8.841804362916024,0,1
48.11210803577843,82.66356416393906,2,2,48,59.75700380640916,8.277685276446656,0,1
36.087307346055006,79.10923688622145,2,1,69,23.77344317189904,4.84253387753216,0,1
36.39000798191703,81.2183017469201,1,3,37,66.73467509095839,0.7536249447720733,0,1
30.18025981991142,70.13198030176,4,4,62,33.47577020867001,8.288845414558736,0,1
26.416076229746174,78.37685597212729,2,4,44,69.43929532246665,7.633005464386759,0,1
10.113655493885432,76.36205963965034,4,2,42,42.70537804800652,7.458629149653459,0,1
43.790333923422345,111.91961473243967,4,4,68,54.19895631705523,8.659561279114001,1,1
36.228774084987535,88.53140485868234,3,2,17,74.49038345458635,3.463056328528128,0,1
36.271019296911774,97.27413688578275,3,1,23,53.740985826356564,5.3799251510344845,1,1
40.32660287176709,89.8742597664195,1,4,7,49.353604183081124,4.230183783700978,0,2
29.715103561984822,99.16353450482075,4,1,33,76.66607372015685,5.709586876710999,0,1
21.72215816660465,90.72469577565896,4,1,12,27.09562891467072,4.1851932517167425,0,1
46.76128847313812,66.47940725066458,3,4,55,77.71233296456806,4.024820828572043,0,1
22.89592711532485,68.67368667845267,1,4,41,54.016778620114756,3.7390011799830756,0,1
25.151136242594706,77.2041139029534,1,3,21,12.266764144945697,4.247478063936646,1,2
33.23722664666525,65.72512307623659,2,1,66,33.281489366782225,7.637469749144207,0,1
46.21664935600109,78.55143980275723,4,4,55,70.68345517562868,2.8277750446798375,1,1
44.2485355073472,89.48459926459036,2,1,19,16.38650421944189,2.701472577677113,1,2
27.483678185493613,71.77767976160295,2,3,20,12.912658493828197,8.502010789325523,0,2
36.69773233445392,96.36490589583963,4,1,71,65.80227804597672,8.741210162845768,1,0
23.772931435005376,63.715877206743265,2,4,35,35.24890066076223,4.437274918607858,1,1
47.98987179178791,80.21417064077686,1,3,56,44.933115929470446,7.842372410518498,1,1
22.487075687795148,79.71800516657818,4,4,62,15.046014188345225,9.182900290637129,0,1
22.73155252552285,108.53088043587908,4,1,35,28.828047152681176,5.406434125428714,1,1
23.358592867318514,95.52496100304546,4,3,22,31.645442179075395,5.422601738676506,0,1
10.493346234144397,101.82894700312809,1,1,59,35.88146170987411,1.5715851521163937,1,1
31.695468139674333,72.76301177705189,2,1,21,65.4069258291616,3.7922413285497267,0,1
31.748243958378985,103.99496712571985,2,2,47,60.53946722896707,9.216946135910595,0,1
43.0695417537314,88.69964133129346,3,1,17,24.502998038900568,6.204060970484509,1,1
43.13433557903749,111.09998374977182,2,3,1,49.389522778605674,8.241081763138652,1,2
29.344180667408338,110.95528073062371,1,1,49,40.14996891450277,8.946452317174744,0,1
33.76247449450891,101.80508858684809,4,4,13,24.85136669729654,8.599526979583713,1,1
12.975882722747292,62.39045361541334,1,2,58,75.11387226865853,3.160021400898213,0,1
11.395423735099488,105.808957446672,4,3,21,45.04037141611231,9.10964024698611,0,1
15.96717294216393,68.6345662192376,3,4,54,11.121718730650393,8.763725811005239,0,1
18.7996326903419,71.87712981471738,2,2,47,49.319532813774664,2.9073126560102414,1,1
25.325914274892675,98.57918515872925,2,2,35,53.47961051348012,5.340413292928957,1,1
16.328832964095405,89.53411068230348,4,4,6,17.83327129038723,5.68000357361985,0,1
46.420463343307674,67.82259450041163,3,3,48,36.461663072500635,1.7470993892659648,1,1
16.46196850333203,99.0727705635261,1,2,2,77.33302531728535,0.24445071959558584,0,1
20.898086186202825,60.547663844704516,2,1,5,73.13839741873366,0.44306216350282424,0,1
13.425633316231211,62.80095406630697,4,1,12,49.833340809675434,0.7021091028249227,1,1
15.562659218022024,104.41089278344339,1,4,67,77.92105431876743,7.319486671043309,1,1
48.631629009484456,92.0358893191879,4,1,43,21.745804588276147,0.9176690774508545,1,1
36.22494509496546,64.54320755129244,4,4,3,34.15783280600786,6.597645339852485,0,1
37.7377065568181,92.12564229800462,3,4,27,52.9008850900115,7.700985374174108,0,1
46.46896174198173,118.78429456305408,4,3,20,50.61105221965016,3.639103864484863,1,1
17.301184486884015,79.01202197652378,1,1,67,56.10291304654141,6.9335828166594204,0,1
45.31616077239582,77.61631396605515,1,1,55,12.426203554939034,6.023453532498531,1,1
17.192549430516266,105.95023691844384,2,3,61,52.492114431881646,7.532846871550204,0,1
38.1173415777392,97.42570482065094,4,4,28,47.014156385463366,8.129691418416522,0,1
43.392223624352695,106.60311568127767,3,1,53,60.861690150562026,1.615677606673357,0,1
26.959142244102683,77.38713134616422,3,1,19,30.824128792040916,3.099476922403408,1,1
22.665712169112368,97.29825390246285,1,2,17,77.93563002135373,1.8530342853086401,0,1
49.46914418018772,117.34658014099895,2,1,25,65.28705748640971,1.937628356505774,1,1
42.74516301621654,80.62598523006403,3,1,59,13.104345107812666,8.195997032288854,0,1
27.143770052394363,105.27115918333885,2,1,57,26.789689661235535,0.12082302729861771,1,1
29.35254112910802,111.29957478762074,3,1,47,10.055536969179633,5.275411014779766,0,1
12.866249018179268,98.85634164185188,2,2,3,22.128110391672724,8.221886384125893,1,2
12.195373690058204,109.99093187830366,2,3,12,32.679721142043796,2.5959303850441042,1,2
17.39126379833357,116.52514343219978,1,3,41,32.79045568127648,4.124400396520993,0,2
28.55578372794593,105.81989604741658,2,4,27,73.71176191480431,1.5846677065758341,1,1
36.06092040897481,61.04271975028057,3,3,24,34.97431585878342,8.303570411680434,1,1
24.609166874579365,86.02453588717333,1,4,57,40.02217600144998,6.6488037680349255,0,1
36.01093570428033,71.64873563215102,2,1,67,74.47260755168261,1.4731067468773973,0,1
23.57557596432934,105.5802106187827,4,1,67,45.26347294067349,7.033770150117121,0,1
34.04784926568752,104.89921284892236,4,3,44,27.490034822790772,3.894022312547012,0,1
41.21343171753309,94.07687211053738,1,4,50,36.53081212550579,9.006437754410381,1,1
13.815148942443468,74.86615994928788,2,1,1,67.7823936142526,9.579811373884718,1,1
18.262456699462927,95.87586433050873,3,4,66,60.835909543416115,3.343200395295487,0,1
17.974314573652546,109.87973762542421,1,1,20,25.396038532308722,8.162286943112388,0,2
20.650625448700907,101.84107736482696,4,2,37,60.1732306479779,5.853810755500685,0,1
47.70263358396058,65.91754373891874,2,3,38,44.21435773958549,3.728973975968344,0,1
17.28357354834325,82.10808018254536,2,2,21,49.3701019902755,7.480389105934839,0,1
19.382724821441016,100.79968995300547,1,4,49,12.197281675120777,3.8798889721879712,1,2
36.89410178089662,71.2441687561201,2,2,68,59.3059313115178,8.062301014681337,0,1
19.100189301057434,78.52179341250002,2,2,15,77.78905785129648,9.353396372133059,1,1
37.57558222133328,69.53483154296578,2,2,37,65.75096101836408,9.85017137574494,1,1
25.920660436225695,85.36879702328355,1,2,44,69.41471037452428,6.0199443225428215,0,1
33.66538047226618,109.52879838674733,4,1,14,73.73336799445312,4.783161819201583,1,1
22.064253096384448,92.48957871492982,3,1,69,15.975491476168303,1.2929129163164332,0,1
29.384336430047725,109.89092845617346,2,2,35,70.24366076517805,9.739878530741574,0,1
